    0.485563814640045166E+00    0.209481728076934826E+00    0.627103698253631658E+00   -0.124162604592349235E+06   -0.613896350544150327E+01    1
    0.326554703712463368E+00    0.252473157644271862E+00    0.525893688201904339E-01   -0.124093890657316311E+06   -0.614146350544151343E+01    1
    0.315096914768218994E+00    0.234811079502105724E+00    0.241736602783203136E+00   -0.123990731612214557E+06   -0.614396350544152714E+01    1
    0.720121026039123591E-01    0.248933106660842896E+00    0.595248103141784723E-01   -0.123981267013940989E+06   -0.614646350544152309E+01    1
    0.566340255737304732E+00    0.234531074762344360E+00    0.520372200012207076E+00   -0.123674664654730790E+06   -0.614896350544151282E+01    1
    0.207966053485870384E+00    0.209075927734375000E+00    0.589103806018829390E+00   -0.123662202274526280E+06   -0.615146350544152742E+01    1
    0.562771880626678489E+00    0.255849862098693870E+00    0.323133993148803700E+00   -0.123517383981069172E+06   -0.615396350544151360E+01    1
    0.519351601600646973E+00    0.276320749521255515E+00    0.114067244529724124E+00   -0.123514108220803450E+06   -0.615646350544150067E+01    1
    0.298064458370208729E+00    0.269084185361862183E+00    0.161331164836883534E+00   -0.123051783722838809E+06   -0.615896350544150195E+01    1
    0.104564213752746576E+00    0.225154983997344987E+00    0.500557470321655318E+00   -0.122915420787107432E+06   -0.616146350544151922E+01    1
    0.505181598663330123E+00    0.287032026052475020E+00    0.171308982372283924E+00   -0.122894119705417121E+06   -0.616396350544152849E+01    1
    0.258078086376190174E+00    0.259753406047821045E+00    0.317665898799896207E+00   -0.122651153372115295E+06   -0.616646350544150668E+01    1
    0.381226456165313698E+00    0.300674527883529663E+00    0.592479348182678237E-01   -0.122627884752231737E+06   -0.616896350544149996E+01    1
    0.517237484455108643E+00    0.333935761451721214E+00    0.522924661636352539E-01   -0.121850948081561364E+06   -0.617146350544152167E+01    1
    0.505670726299285889E+00    0.306310671567916915E+00    0.356395423412322998E+00   -0.121309751331356005E+06   -0.617396350544153449E+01    1
    0.386876904964446988E+00    0.342978775501251221E+00    0.722879052162170438E-01   -0.120987665551386017E+06   -0.617646350544151179E+01    1
    0.381600785255432118E+00    0.311383551359176614E+00    0.340324020385742165E+00   -0.120760943490168269E+06   -0.617896350544150152E+01    1
    0.519262301921844527E+00    0.354620689153671287E+00    0.120031976699829096E+00   -0.120656519791920902E+06   -0.618146350544150103E+01    1
    0.969662308692932073E-01    0.303482210636138894E+00    0.224193847179412820E+00   -0.120617061865312164E+06   -0.618396350544151829E+01    1
    0.141086423397064203E+00    0.198252819180488604E+01    0.455043995380401578E+00   -0.120587461060999864E+06   -0.618646350544152934E+01    1
    0.507893884181976341E+00    0.305973964929580733E+00    0.513195717334747337E+00   -0.120578454923133511E+06   -0.618896350544151730E+01    1
    0.272710895538330056E+00    0.287243062257766746E+00    0.536998391151428223E+00   -0.120497386772656915E+06   -0.619146350544153012E+01    1
    0.443560779094696045E+00    0.336353039741516091E+00    0.274513876438140847E+00   -0.120226446758472433E+06   -0.619396350544153673E+01    1
    0.391328799724578846E+00    0.358916139602661111E+00    0.108986532688140875E+00   -0.120098787611917214E+06   -0.619646350544151137E+01    1
    0.169013798236846924E+00    0.326071971654891990E+00    0.190053939819335938E+00   -0.119999716172679706E+06   -0.619896350544150465E+01    1
    0.506370568275451682E+00    0.381412523984909102E+00    0.673268198966980036E-01   -0.119878112379789178E+06   -0.620146350544151748E+01    1
    0.213127875328063987E+00    0.291541641950607278E+00    0.567571246623992942E+00   -0.119833568441616895E+06   -0.620396350544150987E+01    1
    0.462969887256622303E+00    0.327410411834716808E+00    0.427928507328033447E+00   -0.119833282782433962E+06   -0.620646350544149783E+01    1
    0.448354101181030251E+00    0.343217098712921165E+00    0.300920367240905762E+00   -0.119768750729978026E+06   -0.620896350544150710E+01    1
    0.325073730945587114E+00    0.351127576828002996E+00    0.201024925708770730E+00   -0.119527566754859436E+06   -0.621146350544150838E+01    1
    0.485613739490509011E+00    0.337233984470367454E+00    0.417098963260650601E+00   -0.119499916499896222E+06   -0.621396350544150700E+01    1
    0.227064383029937755E+00    0.321053540706634499E+00    0.371110057830810525E+00   -0.119426945194473650E+06   -0.621646350544150472E+01    1
    0.528770124912261941E+00    0.348153042793273970E+00    0.371792018413543701E+00   -0.119400807196178284E+06   -0.621896350544153709E+01    1
    0.374973726272582963E+00    0.317381060123443581E+00    0.537511730194091819E+00   -0.119379737774461115E+06   -0.622146350544152416E+01    1
    0.575667726993560835E+00    0.389442914724349998E+00    0.143570327758789057E+00   -0.119214162108232602E+06   -0.622396350544153076E+01    1
    0.634874272346496626E+00    0.410406345129013084E+00    0.692343711853027344E-01   -0.119099119134248569E+06   -0.622646350544153204E+01    1
    0.281178486347198497E+00    0.340797442197799727E+00    0.360255193710327104E+00   -0.118749250228502628E+06   -0.622896350544151112E+01    1
    0.203449785709381104E+00    0.355677747726440452E+00    0.193056654930114757E+00   -0.118720714943000567E+06   -0.623146350544149907E+01    1
    0.171963083744049061E+00    0.305080002546310403E+00    0.590668678283691406E+00   -0.118698131552318664E+06   -0.623396350544151101E+01    1
    0.393159353733062711E+00    0.330074650049209606E+00    0.554732155799865789E+00   -0.118679388475008251E+06   -0.623646350544152739E+01    1
    0.213130915164947532E+00    0.321597403287887551E+00    0.567506015300750732E+00   -0.118114166199954110E+06   -0.623896350544154199E+01    1
    0.169923317432403576E+00    0.326812225580215499E+00    0.477959251403808572E+00   -0.118086568826531671E+06   -0.624146350544154416E+01    1
    0.488949620723724332E+00    0.371627128124237038E+00    0.436765885353088357E+00   -0.117606148700792357E+06   -0.624396350544154188E+01    1
    0.365023517608642545E+00    0.408389735221862837E+00    0.145917975902557367E+00   -0.117365743813795227E+06   -0.624646350544154139E+01    1
    0.205518054962158192E+00    0.329984903335571289E+00    0.602649462223053045E+00   -0.117328392315302553E+06   -0.624896350544154089E+01    1
    0.610542130470275946E+00    0.423182421922683738E+00    0.200056934356689475E+00   -0.117326960882979154E+06   -0.625146350544151908E+01    1
    0.415955197811126665E+00    0.369221490621566839E+00    0.445738482475280751E+00   -0.117318994663128615E+06   -0.625396350544150437E+01    1
    0.342438673973083474E+00    0.418259119987487771E+00    0.128530287742614741E+00   -0.116893404659385502E+06   -0.625646350544151275E+01    1
    0.356949746608734131E+00    0.380298763513565063E+00    0.499864101409912109E+00   -0.116442127989789486E+06   -0.625896350544152913E+01    1
    0.371980059146881092E+00    0.412378394603729270E+00    0.247286343574523948E+00   -0.116274755023312580E+06   -0.626146350544153396E+01    1
    0.548454356193542436E+00    0.422599881887435913E+00    0.307435274124145508E+00   -0.116134768222669809E+06   -0.626396350544151304E+01    1
    0.644068598747253418E+00    0.403741931915283181E+00    0.491691696643829335E+00   -0.116124816210789068E+06   -0.626646350544151076E+01    1
    0.624206125736236572E+00    0.405727374553680464E+00    0.543627703189849876E+00   -0.115510933923856763E+06   -0.626896350544153069E+01    1
    0.307792222499847390E+00    0.392992353439331032E+00    0.430098092555999734E+00   -0.115379482735803380E+06   -0.627146350544152575E+01    1
    0.517754685878753618E+00    0.457498335838317893E+00    0.182393765449523904E+00   -0.115281573559194876E+06   -0.627396350544150305E+01    1
    0.824472546577453558E-01    0.392265367507934615E+00    0.587925350666046120E+00   -0.115217577044857433E+06   -0.627646350544151854E+01    1
    0.453469288349151567E+00    0.421119374036789007E+00    0.362112426757812467E+00   -0.115215507923329249E+06   -0.627896350544151893E+01    1
    0.116339755058288571E+00    0.351572805643081687E+00    0.647601711750030562E+00   -0.114991489417497913E+06   -0.628146350544150600E+01    1
    0.348613047599792447E+00    0.463604366779327370E+00    0.112109160423278814E+00   -0.114673931974959007E+06   -0.628396350544150373E+01    1
    0.482344269752502441E+00    0.423293447494506814E+00    0.440184164047241200E+00   -0.114548907714535046E+06   -0.628646350544151566E+01    1
    0.400101125240325928E+00    0.395699900388717718E+00    0.585324394702911421E+00   -0.114535955295146836E+06   -0.628896350544151872E+01    1
    0.457402980327606179E+00    0.408501887321472190E+00    0.571614408493042014E+00   -0.114181563424223306E+06   -0.629146350544151289E+01    1
    0.382148027420043945E+00    0.406366115808486916E+00    0.554284977912902876E+00   -0.113968626034275920E+06   -0.629396350544151328E+01    1
    0.190534698963165272E+00    0.423707258701324530E+00    0.289711773395538330E+00   -0.113834004721168021E+06   -0.629646350544151456E+01    1
    0.300916361808776844E+00    0.416266292333602905E+00    0.444040501117706266E+00   -0.113705358576238126E+06   -0.629896350544151140E+01    1
    0.302945792675018311E+00    0.435003328323364302E+00    0.325670790672302202E+00   -0.113686558164448856E+06   -0.630146350544151979E+01    1
    0.640655219554901123E+00    0.494156676530838057E+00    0.215431892871856712E+00   -0.113580525317387161E+06   -0.630396350544154327E+01    1
    0.107219994068145752E+00    0.414663118124008245E+00    0.336735045909881570E+00   -0.113513255088248057E+06   -0.630646350544153300E+01    1
    0.319860088825225819E+00    0.422715663909912109E+00    0.480186092853546131E+00   -0.113075566335572483E+06   -0.630896350544153339E+01    1
    0.466321611404418912E+00    0.490486073493957564E+00    0.188007557392120384E+00   -0.113046163336736077E+06   -0.631146350544152401E+01    1
    0.105920088291168224E+00    0.415635436773300171E+00    0.389824759960174516E+00   -0.112948619916394207E+06   -0.631396350544150398E+01    1
    0.439081811904907193E+00    0.467801183462142944E+00    0.316237282752990678E+00   -0.112743291616934832E+06   -0.631646350544151769E+01    1
    0.139240813255310070E+00    0.420343321561813421E+00    0.379259753227233876E+00   -0.112656928242918730E+06   -0.631896350544152607E+01    1
    0.397658169269561768E+00    0.432865804433822610E+00    0.528071427345275901E+00   -0.112526836040307157E+06   -0.632146350544152202E+01    1
    0.415543460845947232E+00    0.526026147603988692E+00    0.688311100006103460E-01   -0.112174486391044426E+06   -0.632396350544152774E+01    1
    0.345296406745910611E+00    0.487166821956634521E+00    0.213514435291290272E+00   -0.112018057480512449E+06   -0.632646350544152636E+01    1
    0.460159468650817860E+00    0.519550240039825417E+00    0.155559372901916515E+00   -0.111686391756468365E+06   -0.632896350544151876E+01    1
    0.128673624992370617E+00    0.437502217292785711E+00    0.388542413711547852E+00   -0.111287318397806521E+06   -0.633146350544152003E+01    1
    0.188492965698242199E+00    0.440127027034759588E+00    0.430246829986572266E+00   -0.111146702191066201E+06   -0.633396350544152309E+01    1
    0.111592674255371088E+00    0.417689096927642889E+00    0.561285686492919988E+00   -0.110987063730576672E+06   -0.633646350544152615E+01    1
    0.405655980110168457E+00    0.565289646387100220E+00    0.603966712951660156E-01   -0.110677997513170980E+06   -0.633896350544152920E+01    1
    0.517392838001251243E+00    0.497362273931503340E+00    0.422682571411132801E+00   -0.110139408486612796E+06   -0.634146350544152781E+01    1
    0.601166379451751776E+00    0.479217416048049905E+00    0.612422609329223655E+00   -0.109885347271589271E+06   -0.634396350544151222E+01    1
    0.503824007511138872E+00    0.518719863891601629E+00    0.325283443927764870E+00   -0.109806377323942608E+06   -0.634646350544149573E+01    1
    0.568947756290435813E+00    0.556298953294754095E+00    0.199389815330505371E+00   -0.109606466429736698E+06   -0.634896350544151034E+01    1
    0.101391160488128657E+00    0.532487785816192605E+00    0.759898185729980524E-01   -0.109567469869578592E+06   -0.635146350544150984E+01    1
    0.562162303924560569E+00    0.522381329536438010E+00    0.431688141822814897E+00   -0.108629570293781668E+06   -0.635396350544149158E+01    1
    0.532983267307281516E+00    0.572657638788223289E+00    0.178067433834075917E+00   -0.108601360574259379E+06   -0.635646350544149996E+01    1
    0.233058476448059104E+00    0.511661791801452659E+00    0.268430447578430154E+00   -0.108494888046652690E+06   -0.635896350544152256E+01    1
    0.168729305267333984E+00    0.550086903572082564E+00    0.707706689834594754E-01   -0.108199442008704602E+06   -0.636146350544152384E+01    1
    0.596709835529327437E+00    0.525396543741226241E+00    0.471250295639038086E+00   -0.108178745351923659E+06   -0.636396350544150557E+01    1
    0.625046837329864546E+00    0.620885169506072976E+00    0.778282046318054255E-01   -0.107967711181772524E+06   -0.636646350544150952E+01    1
    0.118781387805938721E+00    0.542682486772537276E+00    0.135560286045074474E+00   -0.107350634668886400E+06   -0.636896350544151346E+01    1
    0.625476419925689697E+00    0.518170368671417303E+00    0.633412325382232688E+00   -0.106914087555973689E+06   -0.637146350544153250E+01    1
    0.260573077201843251E+00    0.589883875846862860E+00    0.116655826568603516E+00   -0.105706410106524068E+06   -0.637396350544155155E+01    1
    0.613576459884643599E+00    0.553094857931137107E+00    0.517909467220306396E+00   -0.105636026378000970E+06   -0.637646350544152529E+01    1
    0.166109716892242409E+00    0.212421997785568273E+01    0.434398388862609841E+00   -0.105540970798769558E+06   -0.637896350544150614E+01    1
    0.405472767353057817E+00    0.607308131456375078E+00    0.247142612934112549E+00   -0.104811310304617960E+06   -0.638146350544151897E+01    1
    0.152612125873565679E+00    0.483563810586929321E+00    0.649610364437103294E+00   -0.104476479032588817E+06   -0.638396350544152380E+01    1
    0.127567911148071284E+00    0.182701578736305259E+01    0.382410597801208452E+00   -0.104028088887945341E+06   -0.638646350544151620E+01    1
    0.220933818817138694E+00    0.499445974826812744E+00    0.645279240608215399E+00   -0.103984125538802240E+06   -0.638896350544153080E+01    1
    0.182017540931701638E+00    0.573492020368576050E+00    0.260312938690185569E+00   -0.103211140565531416E+06   -0.639146350544153830E+01    1
    0.495530438423156694E+00    0.572186499834060669E+00    0.519032275676727273E+00   -0.102949275091099582E+06   -0.639396350544151737E+01    1
    0.412177610397338856E+00    0.576491588354110740E+00    0.452798914909362749E+00   -0.102701220557695488E+06   -0.639646350544152220E+01    1
    0.390174269676208496E+00    0.599266976118087769E+00    0.332457709312438954E+00   -0.102647238128602621E+06   -0.639896350544151460E+01    1
    0.291921734809875488E+00    0.571184515953063965E+00    0.394674873352050759E+00   -0.102562414634225366E+06   -0.640146350544150433E+01    1
    0.149884927272796620E+00    0.198388778567314161E+01    0.478966438770294156E+00   -0.101930406526661129E+06   -0.640396350544151272E+01    1
    0.570504474639892623E+00    0.589646804332733199E+00    0.547051846981048584E+00   -0.101864489879580040E+06   -0.640646350544151311E+01    1
    0.322363054752349831E+00    0.591145086288452193E+00    0.412219345569610596E+00   -0.100987250111013811E+06   -0.640896350544153304E+01    1
    0.397358870506286599E+00    0.674494749307632424E+00    0.143905031681060780E+00   -0.100660893791425449E+06   -0.641146350544155297E+01    1
    0.222584450244903587E+00    0.585073852539062522E+00    0.377997291088104204E+00   -0.100656128027083469E+06   -0.641396350544154892E+01    1
    0.419829487800598145E+00    0.598741513490676946E+00    0.485705542564392079E+00   -0.100357007811813819E+06   -0.641646350544152533E+01    1
    0.295492470264434814E+00    0.648423767089843728E+00    0.218434786796569802E+00   -0.996228463165175053E+05   -0.641896350544152039E+01    1
    0.144179689884185780E+00    0.572326189279556252E+00    0.465572381019592252E+00   -0.991438993363489135E+05   -0.642146350544151190E+01    1
    0.541863274574279741E+00    0.730522859096527144E+00    0.155428516864776600E+00   -0.979568057747121929E+05   -0.642396350544151495E+01    1
    0.201122057437896740E+00    0.590387558937072732E+00    0.502887380123138383E+00   -0.974955027728861751E+05   -0.642646350544152956E+01    1
    0.211139571666717540E+00    0.619416302442550637E+00    0.375030374526977517E+00   -0.974617159029414761E+05   -0.642896350544153616E+01    1
    0.932072043418884222E-01    0.712145310640335039E+00    0.465985727310180620E+00   -0.973566364042061177E+05   -0.643146350544153833E+01    1
    0.252843308448791493E+00    0.709463673830032393E+00    0.921235918998718206E-01   -0.969910988232723757E+05   -0.643396350544153695E+01    1
    0.511203980445861794E+00    0.738453114032745384E+00    0.175903391838073742E+00   -0.964440557117683929E+05   -0.643646350544153023E+01    1
    0.214509284496307351E+00    0.655252277851104736E+00    0.281597661972045887E+00   -0.963076975746605021E+05   -0.643896350544152440E+01    1
    0.106537961959838862E+00    0.695684361457824751E+00    0.179902815818786643E+00   -0.962663808722048852E+05   -0.644146350544153545E+01    1
    0.138044691085815435E+00    0.622978633642196633E+00    0.384573280811309814E+00   -0.960522288619491010E+05   -0.644396350544153229E+01    1
    0.633165025711059593E+00    0.778255093097686812E+00    0.138966369628906239E+00   -0.958482007342405414E+05   -0.644646350544153979E+01    1
    0.595104658603668235E+00    0.703122824430465698E+00    0.377297592163085893E+00   -0.957624140962889214E+05   -0.644896350544154906E+01    1
    0.367758977413177479E+00    0.750106167793273881E+00    0.942688226699829046E-01   -0.955594885292549006E+05   -0.645146350544151925E+01    1
    0.339912104606628407E+00    0.651019912958145097E+00    0.443101334571838368E+00   -0.953056194905603479E+05   -0.645396350544149033E+01    1
    0.347007834911346402E+00    0.719740736484527632E+00    0.194276630878448486E+00   -0.950762174948043830E+05   -0.645646350544149072E+01    1
    0.327852141857147172E+00    0.626965665817260764E+00    0.563244271278381392E+00   -0.949613598411775311E+05   -0.645896350544150355E+01    1
    0.453466928005218484E+00    0.770452135801315330E+00    0.124159395694732666E+00   -0.944312504866505915E+05   -0.646146350544151460E+01    1
    0.295078802108764637E+00    0.737544757127761796E+00    0.129906582832336415E+00   -0.943863863222993677E+05   -0.646396350544151854E+01    1
    0.409601688385009766E+00    0.737174379825592085E+00    0.252238774299621604E+00   -0.931305838989430631E+05   -0.646646350544152693E+01    1
    0.141457712650299078E+00    0.656599605083465598E+00    0.376604938507080045E+00   -0.930821473803043191E+05   -0.646896350544151133E+01    1
    0.239449322223663330E+00    0.696306955814361528E+00    0.280636644363403298E+00   -0.930556576817398309E+05   -0.647146350544151172E+01    1
    0.101081633567810053E+00    0.816997760534286521E+00    0.583912730216979980E-01   -0.927735346806204616E+05   -0.647396350544154586E+01    1
    0.111592173576354980E+00    0.760967147350311235E+00    0.914447426795959584E-01   -0.927620890852940793E+05   -0.647646350544154359E+01    1
    0.570751774311065718E+00    0.824451744556427002E+00    0.120679926872253415E+00   -0.919181683099560760E+05   -0.647896350544153865E+01    1
    0.606594562530517578E+00    0.705980950593948386E+00    0.567044281959533714E+00   -0.916009456723341427E+05   -0.648146350544153194E+01    1
    0.237781167030334473E+00    0.647936856746673562E+00    0.567134797573089600E+00   -0.911255190637429041E+05   -0.648396350544150657E+01    1
    0.281139111518859841E+00    0.739513427019119263E+00    0.244329690933227539E+00   -0.908275204360375938E+05   -0.648646350544150696E+01    1
    0.262811112403869618E+00    0.784693074226379350E+00    0.102439332008361819E+00   -0.905545798514205089E+05   -0.648896350544150824E+01    1
    0.117383205890655512E+00    0.176607914566993740E+01    0.131856620311737061E+00   -0.901407711296815105E+05   -0.649146350544149886E+01    1
    0.517576479911804221E+00    0.697452509403228782E+00    0.620393383502960249E+00   -0.899641811985681561E+05   -0.649396350544152856E+01    1
    0.645871865749359175E+00    0.828633040189743042E+00    0.220675110816955566E+00   -0.897634293903539801E+05   -0.649646350544153872E+01    1
    0.402405536174774148E+00    0.843614107370376565E+00    0.566489458084106501E-01   -0.896670885918627173E+05   -0.649896350544152046E+01    1
    0.473995196819305409E+00    0.695450919866561934E+00    0.621581315994262695E+00   -0.894323958789610042E+05   -0.650146350544152618E+01    1
    0.140581631660461420E+00    0.202848126292228725E+01    0.249488759040832508E+00   -0.893870463528051041E+05   -0.650396350544153723E+01    1
    0.468730163574218706E+00    0.777299046516418457E+00    0.306501436233520497E+00   -0.891164179430040094E+05   -0.650646350544155183E+01    1
    0.526171529293060325E+00    0.864869934320449785E+00    0.847250938415527455E-01   -0.890901699256612774E+05   -0.650896350544155666E+01    1
    0.440504527091979958E+00    0.696527254581451372E+00    0.611027503013610862E+00   -0.889833567395957944E+05   -0.651146350544154462E+01    1
    0.392066407203674305E+00    0.687002837657928467E+00    0.621032178401947021E+00   -0.888725868186987354E+05   -0.651396350544152725E+01    1
    0.594818556308746360E+00    0.876434868574142434E+00    0.955657601356506292E-01   -0.888707959593666019E+05   -0.651646350544151254E+01    1
    0.363742887973785400E+00    0.804550004005432084E+00    0.164600276947021479E+00   -0.888676268354913191E+05   -0.651896350544152003E+01    1
    0.330349671840667714E+00    0.737020671367645264E+00    0.366129124164581266E+00   -0.887804204285513115E+05   -0.652146350544151776E+01    1
    0.999223828315734808E-01    0.781722170114517168E+00    0.479204654693603516E+00   -0.884837275733690185E+05   -0.652396350544151549E+01    1
    0.381298017501831010E+00    0.696096920967102073E+00    0.587925815582275413E+00   -0.884699071022699063E+05   -0.652646350544154163E+01    1
